"""Kernel""","""Salinity""","""Species""","""Day 0""","""Day 1""","""Day 2""","""Day 3""","""Day 4""","""Day 5""","""Day 6""","""Day 7""","""Day 8""","""Day 9""","""Day 10"""
2,LS,II,2.226277372,2.177664975,1.9,1.981818182,2.08,2.386138614,2.524271845,2.674418605,2.539325843,2.493506494,2.385714286
2,LS,II,2.376425856,2.344444444,2.279761905,2.617117117,2.696721311,2.793859649,2.775330396,2.688172043,2.550898204,2.493243243,2.53030303
2,LS,II,2.221343874,2.198675497,1.864864865,2.067567568,3.301587302,3.305084746,3.864864865,4.206896552,4.363636364,4.545454545,6.833333333
2,LS,II,2.309608541,2,2.165745856,2.534351145,2.660869565,2.721311475,2.708860759,2.782608696,2.84057971,2.689922481,2.542056075
2,LS,II,2.507575758,2.188679245,2.707317073,3.425,3.204081633,3.045454545,2.608108108,2.438596491,2.513513514,2.7,3
2,LS,II,2.288808664,2.050761421,2.315789474,2.362790698,2.34351145,2.548387097,2.631578947,2.058823529,3.052631579,1.727272727,1.954545455
2,LS,II,2.318681319,2.51010101,2.574561404,2.548076923,2.36196319,2.161764706,1.932692308,2.03030303,1.75,2.13559322,2.375
2,LS,II,2.411764706,2.683823529,2.3375,2.539130435,2.870689655,2.683333333,2.917241379,2.686440678,2.738317757,2.581395349,2.865853659
2,LS,II,2.346289753,1.939759036,2.039215686,2.277456647,2.201492537,2.06504065,2.793650794,3.333333333,2.885714286,3.709090909,3.111111111
2,LS,II,2.337837838,2.02247191,2.140350877,3.22826087,3.095744681,3.527472527,3.555555556,3.828571429,3.325,3.578947368,3.823529412
2,LS,II,2.109489051,2.083333333,2.942028986,2.973333333,2.740740741,3.868421053,2.733333333,2.909090909,3.083333333,2.285714286,2
2,LS,II,2.386524823,2.08,1.651162791,2.391304348,2.769230769,2.381818182,2.458333333,2.527777778,2.805555556,2.740740741,2.41025641
2,LS,II,2.433333333,2.12987013,2.193181818,3.084745763,3.395833333,3.714285714,3.662921348,4.071428571,3.906976744,3.980769231,4.090909091
2,LS,II,2.335689046,2.539568345,2.286486486,2.43,2.363636364,3.306451613,3.644067797,4.555555556,4.333333333,5.272727273,6.5
2,LS,II,2.232142857,2.436893204,2.55186722,2.483443709,2.375757576,3,3.140740741,3.514018692,3.826086957,3.884057971,3.319148936
2,LS,II,2.377622378,2.552884615,2.721925134,3.006993007,3.486956522,3.888888889,4.276190476,4.139240506,4.179104478,4.192982456,4
2,LS,II,2.272401434,2.443820225,1.977272727,1.858695652,2.178947368,1.672897196,1.811881188,1.821428571,1.72972973,2.050847458,1.972972973
2,LS,II,2.237547893,2.326530612,2.06741573,1.853932584,2.802816901,2.739130435,2.854166667,2.741935484,2.590163934,2.344262295,2.285714286
2,LS,II,2.259259259,2.338842975,3.32,3.851851852,3.185714286,3.720930233,3.941176471,3.915254237,4.382978723,4.674418605,5.8125
2,LS,II,2.276595745,2.405228758,2.633986928,2.872727273,2.623616236,2.802631579,2.659459459,2.849315068,2.493421053,2.384615385,1.934782609
2,LS,II,2.37037037,2.342465753,2.5,2.792899408,2.822368421,3.006711409,3.046357616,3.065217391,2.973684211,3.267857143,2.97826087
2,LS,II,2.37366548,1.865853659,2.205882353,2.682926829,3.032258065,3.120879121,2.896907216,2.638095238,2.8,2.597701149,2.710144928
2,LS,II,2.436426117,2.308823529,2.544247788,2.968586387,2.258503401,2.878947368,3.00617284,2.762237762,2.709401709,2.553191489,2.606060606
2,LS,II,2.263345196,2.81300813,2.078947368,3.078947368,2.981818182,3.306451613,3.333333333,3.161290323,2.763636364,3,2.595744681
2,LS,II,2.364820847,2.068965517,2.677083333,2.725806452,2.584269663,3.022727273,2.838383838,2.761363636,3.317460317,2.925925926,3.125
2,LS,II,2.194945848,1.914285714,2.3625,2.350515464,2.327586207,2.682352941,3.012987013,2.825581395,3.092105263,3.016129032,3.268292683
2,LS,II,2.261363636,2.425287356,2.323529412,2.41509434,3.424242424,4.4,4.318181818,4.764705882,5.333333333,3.769230769,4.571428571
2,LS,II,2.375,1.877192982,2.03125,2.108108108,1.9,1.525,1.818181818,1.755555556,1.676470588,1.826086957,1.692307692
2,LS,II,2.286231884,2.171945701,2.461538462,2.548022599,2.507142857,2.875,3.076923077,3.038461538,2.762711864,2.877192982,2.607843137
2,LS,II,2.503676471,2.014925373,2.179487179,2.62962963,2.038834951,2.391304348,2.886956522,2.672131148,2.489795918,2.654761905,2.940298507
2,LS,II,2.348754448,2.304,2.896103896,2.893333333,3.271186441,3.553191489,2.871287129,3.020833333,3.536231884,3.126582278,2.864864865
2,LS,II,2.18503937,2.075757576,1.888888889,2.485714286,2.774193548,3.095238095,3.694915254,3.894736842,3.095238095,3.115384615,3.388888889
2,LS,II,2.433823529,2.326797386,2.457831325,2.578616352,3.014285714,3.148760331,3.415584416,3.637681159,3.318181818,4.09375,4.866666667
2,LS,II,2.48046875,2.152173913,2.14893617,2.504504505,2.2875,2.637681159,2.426086957,2.349206349,2.246575342,2.282608696,2.833333333
2,LS,II,2.4,2.4375,2.197802198,2.343137255,2.735955056,2.93442623,3.075862069,3.347222222,2.513888889,2.666666667,2.976190476
2,LS,III,2.301075269,1.979310345,1.759615385,2.403508772,2.285714286,2.396825397,2.519379845,2.801587302,3.08411215,3.382352941,3.285714286
2,LS,III,2.252964427,2.066666667,2.598214286,2.797101449,2.104651163,3.041666667,3.245098039,2.934579439,2.924528302,2.905882353,2.887096774
2,LS,III,2.264822134,1.976190476,2.142857143,2.072463768,2.464788732,3.019230769,3.347826087,3.756097561,3.583333333,3.272727273,3.428571429
2,LS,III,2.386100386,2.586387435,2.44,2.955555556,2.904761905,3,3.273684211,3.2625,3.384615385,3.185714286,3.203389831
2,LS,III,2.320422535,2.09375,2.11038961,2.68125,2.60326087,2.630952381,2.213235294,2.260416667,2.194444444,2.223684211,2.450704225
2,LS,III,2.373134328,2.43814433,2.542288557,2.409090909,2.529801325,2.8,2.611111111,2.766423358,2.695652174,2.62295082,2.822429907
2,LS,III,2.438596491,2.333333333,2.428571429,2.485207101,2.842424242,3.275,3.2,2.942307692,3.405405405,3.951219512,3.5
2,LS,III,2.181818182,2.277310924,2.535087719,2.78125,3,3,3.038961039,3.027027027,3.12195122,2.405405405,2.75
2,LS,III,2.25,1.826771654,2.097560976,2.449152542,2.451612903,2.381443299,2.717171717,2.488095238,2.756097561,2.659090909,1.651162791
2,LS,III,2.333333333,2.205673759,2.076923077,2.091743119,2.263959391,2.705521472,2.574193548,2.985507246,2.929292929,2.930232558,2.8
2,LS,III,2.213375796,2.209302326,2.076923077,2.521126761,3.305263158,3.378787879,3.568181818,3.387755102,4.41025641,4.88,5.409090909
2,LS,III,2.237918216,2.24122807,2.368421053,2.490494297,2.534883721,2.71969697,2.995850622,3.054644809,3.030120482,3.051282051,2.852713178
2,LS,III,2.324,2.248447205,2.053571429,2.292682927,2.379310345,2.652173913,2.885714286,2.80952381,2.757575758,2.2,1.956521739
2,LS,III,2.418699187,2.1875,2.536,2.933333333,3.225352113,3.525423729,2.954954955,2.888888889,3.276595745,3.130952381,2.76119403
2,LS,III,2.43006993,2.186567164,2.161764706,2.367647059,2.385714286,2.577777778,2.594936709,2.551724138,1.736842105,2.037037037,1
2,LS,III,2.256809339,2.722972973,2.951923077,3.365079365,3.095238095,3.507246377,4.12195122,4,3.909090909,8,4.75
2,LS,III,2.277777778,2.164444444,2.493150685,2.867088608,2.854961832,3.625,3.438596491,3.964285714,3.9,4.555555556,3.4375
2,LS,III,2.277580071,2.098265896,2.38,2.117283951,2.3875,2.519230769,2.942446043,2.94214876,2.796460177,2.928571429,3.014925373
2,LS,III,2.465703971,2.046052632,2.008474576,2.788135593,2.184782609,2.916666667,2.836065574,2.575757576,3.115384615,2.307692308,2
2,LS,III,2.404494382,2.310344828,2.34375,2.717647059,2.816326531,3.085714286,3.05,3.090909091,3.571428571,3.5,5
2,LS,III,2.514705882,1.926470588,1.75862069,2.377622378,2.504,2.629370629,2.598130841,2.605263158,2.3875,2.283018868,2.060240964
2,LS,III,2.223880597,2.362318841,2.663265306,2.699029126,2.394736842,2.189655172,1.789473684,1.944444444,2.142857143,3.875,3.5
2,LS,III,2.476702509,2.28125,2.357142857,2.263157895,2.303571429,2.211267606,2.266666667,2.554054054,2.510638298,2.314606742,2.126582278
2,LS,III,2.214285714,2.02739726,2.148648649,2.208955224,2.166666667,2.683453237,2.644444444,2.803149606,3.113043478,2.93814433,2.8
2,LS,III,2.540856031,2.447761194,2.435114504,2.414285714,2.186440678,3.926829268,4.074074074,3.388888889,3.466666667,3,3.551724138
2,LS,III,2.329861111,3.106382979,2.869565217,3.178947368,3.238095238,3.301204819,3.142857143,3.613636364,3.069767442,3.111111111,2.958333333
2,LS,III,2.331010453,2.287671233,2.422794118,2.402877698,2.47257384,2.762331839,2.841346154,2.807017544,2.803921569,3.100775194,2.993103448
2,LS,III,2.261363636,2.386363636,2.140625,2.153846154,2.763636364,2.96969697,3,3.24137931,2.576923077,2.419354839,2.725
2,LS,III,2.255474453,2.403361345,2.367924528,2.336734694,2.233009709,2.181818182,2.764044944,2.964705882,3,3.0625,3.26
2,LS,III,2.274021352,2.400809717,2.068965517,2.28,2.030487805,2.147783251,2.242268041,2.337016575,2.31292517,2.291044776,2.474683544
2,LS,III,2.334586466,2.134615385,2.370731707,2.730769231,3.142241379,3.221105528,3,3.1875,3.385321101,3.645833333,3.85
2,LS,III,2.264285714,2.13836478,1.681818182,2.451086957,2.349206349,2.755434783,2.950549451,2.994252874,2.887323944,2.78807947,2.6171875
2,LS,III,2.432727273,2.146666667,1.983870968,2.207920792,2.424778761,2.950413223,3.1,3.204819277,3.126582278,3.140625,3.191489362
2,LS,III,2.391143911,2.516129032,2.892473118,3.779220779,3.764705882,4.958333333,4.173913043,3.933333333,6.333333333,6,7
2,LS,III,2.270758123,1.738372093,1.918918919,2.094339623,2.258333333,2.472440945,2.219298246,2.42962963,2.596899225,2.267241379,2.677777778
2,LS,III,2.328719723,2.06993007,2.413533835,2.598726115,2.425925926,2.988372093,3.508196721,3.644444444,3.80952381,5.285714286,4
2,LS,III,2.286792453,2.394736842,2.53125,2.401639344,2.260869565,3,3.125,3.222222222,2.708333333,3.52173913,3.166666667
2,LS,III,2.229571984,2.581699346,2.213114754,2.4,2.576,2.662068966,2.580357143,2.52892562,2.803738318,2.281553398,2.402439024
2,LS,III,2.32967033,2.061728395,2.666666667,1.875,3.375,5,3.636363636,3.833333333,3.666666667,4.285714286,3
2,LS,III,2.323843416,2.633587786,2.628742515,2.862433862,2.955223881,2.633928571,3.797101449,3.689655172,3.214285714,2.933333333,4.074074074
2,LS,III,2.365384615,2.264367816,2.383458647,2.788461538,3.226666667,3.644444444,3.411764706,3.757575758,3.916666667,3.380952381,3.368421053
2,LS,III,2.287769784,2.073770492,2.509202454,2.717391304,2.510344828,2.914893617,2.706349206,3.008474576,2.743801653,2.829059829,2.94
2,LS,III,2.259398496,1.892307692,2.102272727,2.255813953,2.508196721,2.9375,2.544117647,2.271186441,2.567567568,2.433333333,3.666666667
2,LS,III,2.384364821,2.306358382,2.798969072,2.957142857,2.835526316,3.263157895,3.271604938,3.886792453,3.431372549,4.448275862,3.363636364
2,LS,III,2.356401384,2.423076923,2.266666667,2.831521739,2.976744186,3.336538462,3.416666667,3.244897959,4,4.205882353,4.545454545
2,LS,III,2.328571429,2.175438596,2.37414966,3.0234375,2.657407407,3.367521368,3.482758621,3.238095238,4.818181818,4.25,6
4,HS,I,2.498194946,2.112449799,2.417218543,2.954545455,2.902439024,2.81,2.526315789,2.621052632,2.548076923,2.73,2.801980198
4,HS,I,2.510869565,2.309859155,2,2.666666667,2.23255814,2.586666667,2.476190476,2.395061728,2.181818182,2.436363636,2.385964912
4,HS,I,2.292592593,2.208333333,2.32748538,2.552631579,3.5,2.702970297,2.409836066,2.3828125,2.550458716,2.490384615,2.336448598
4,HS,I,2.220735786,2.592741935,2.417021277,2.778571429,3.037313433,2.720588235,2.621761658,2.54491018,2.460122699,2.272151899,2.013422819
4,HS,I,2.380597015,2.354166667,2.6,2.741176471,3.0625,3,3.38028169,2.955223881,2.647058824,2.631578947,2.694444444
4,HS,I,2.362676056,2.18018018,2.526315789,3,3.285714286,2.705882353,2.097560976,2.35,1,1.666666667,2.2
4,HS,I,2.32103321,2.261146497,2.407894737,2.25,2.415492958,2.430693069,2.431924883,2.587209302,2.383783784,2.391304348,2.439759036
4,HS,I,2.381294964,1.951219512,2.682170543,3.01,3.188235294,2.808823529,2.872727273,2.775362319,2.792307692,3.113207547,2.725490196
4,HS,I,2.358208955,2.478494624,2.755681818,2.908450704,2.766990291,2.763636364,2.618556701,2.902173913,2.569767442,2.966292135,2.960784314
4,HS,I,2.369863014,2.685279188,2.388888889,2.706666667,3.019230769,3.053763441,2.802197802,2.628865979,2.459459459,2.767857143,2.49122807
4,HS,I,2.266447368,2.336,3.272727273,3.214285714,3.909090909,3.189189189,2.743589744,2.5,2.782608696,2.75,2.909090909
4,HS,I,2.215328467,2.150234742,2.161764706,2,2.425925926,2.203125,2.35862069,2.524475524,2.463636364,2.357798165,2.336448598
4,HS,I,2.302158273,2.27027027,2.374485597,2.717391304,3.225806452,3.158273381,2.803030303,2.827067669,2.373626374,2.445783133,2.928571429
4,HS,I,2.465517241,2.043209877,1.925619835,2.587628866,2.675,2.872727273,2.970588235,2.819672131,3,2.611111111,2.815789474
4,HS,I,2.450331126,2.394160584,2.533333333,2.960784314,3.657142857,2.93220339,2.204081633,3.139534884,3,2.888888889,2.2
4,HS,I,2.373584906,2.419847328,2.298136646,2.635761589,2.912698413,2.748663102,2.756906077,2.777142857,2.805555556,2.496350365,2.28
4,HS,I,2.248275862,2.262295082,2.294573643,2.963541667,2.812080537,2.718232044,2.595419847,2.406451613,2.178082192,2.19047619,2.044642857
4,HS,I,2.326086957,2.516339869,2.459183673,3.245614035,2.941176471,3.1,3.159090909,3,2.617021277,2.604651163,2.488888889
4,HS,I,2.248344371,2.269005848,2.427184466,3.269230769,3.535714286,2.684210526,2.590361446,2.474226804,2.347826087,2.333333333,3
4,HS,I,2.380952381,2.24137931,2.261682243,2.860465116,2.777777778,2.330578512,2.142857143,2.35483871,2.144927536,2.2,2.724137931
4,HS,I,2.284132841,2.403846154,2.379562044,2.369747899,3.210526316,3.169117647,3.045751634,2.972222222,2.830645161,2.866141732,3.206896552
4,HS,I,2.377483444,2.110169492,2.301282051,2.585526316,3.516666667,3.127906977,2.838709677,2.604166667,3,2.628571429,2
4,HS,I,2.235294118,2.507772021,2.364485981,2.9375,3.306451613,3.023809524,2.582417582,2.601941748,2.62962963,2.712328767,3.222222222
4,HS,I,2.430555556,2.129533679,2.224770642,2.374407583,2.698630137,2.21641791,1.945736434,1.88034188,1.646341463,1.53968254,1.510204082
4,HS,I,2.358695652,2.325925926,2.344186047,2.47029703,2.697183099,2.587628866,2.455958549,2.357142857,2.378787879,2.19379845,1.907407407
4,HS,I,2.344202899,1.535714286,1.90625,2.408163265,2.655737705,2.511111111,2.333333333,1.8,1.75,2.25,1.5
4,HS,I,2.290102389,1.930769231,2.233333333,3.380952381,2.545454545,2.822580645,2.510416667,2.567164179,2.138461538,2.518518519,2.3125
4,HS,I,2.323076923,2.095541401,2.394495413,2.811188811,2.947368421,2.754285714,2.704142012,2.388888889,2.45,2.348214286,2.46969697
4,HS,I,2.268456376,2.440677966,2.76744186,2.444444444,2.491803279,2.44,2.330357143,2.145631068,1.774647887,1.529411765,1.951219512
4,HS,I,2.405405405,2,2.066666667,1.833333333,4,2.604166667,2.935064935,2.839285714,2.654545455,2.816666667,2.377777778
4,HS,I,2.293706294,2.386792453,2.3125,2.8125,3.027027027,2.670588235,2.409090909,2.638554217,2.702970297,2.313432836,2.302631579
4,HS,I,2.378091873,2.194968553,2.503401361,2.697916667,2.594936709,2.651162791,2.546099291,2.491525424,2.873786408,2.475728155,2.705263158
4,HS,I,2.260377358,2.97029703,2.781021898,3.043478261,3.583333333,2.964285714,2.923076923,2.776699029,3.628571429,4.046511628,3.615384615
4,HS,I,2.208333333,2.05,2.166666667,2.75,2.681818182,2.389380531,2.072580645,2.13592233,2.413793103,2.404255319,2.09375
4,HS,I,2.352112676,2.890804598,3.183006536,2.984732824,2.788732394,3.317307692,3.422018349,3.089108911,2.927927928,3.076923077,3.008196721
4,HS,I,2.358730159,2.452554745,2.537037037,1.571428571,2.416666667,4.6,2.2,2.692307692,1.714285714,1.8,3.090909091
4,HS,I,2.315602837,2.697674419,2.662162162,2.979166667,3.575,3.568965517,3.2,3.279069767,3.428571429,2.709677419,2.47826087
4,HS,I,2.331103679,2.261904762,2.362637363,2.901098901,3.75862069,2.892307692,2.944444444,2.818181818,2.672413793,2.694444444,2.65
4,HS,I,2.295019157,2.215686275,2.445544554,2.891089109,2.803921569,3.089285714,3.731707317,3.423076923,3.434782609,2.535714286,2.5625
4,HS,I,2.304511278,2.267716535,2.192307692,2.386138614,3.240740741,2.604938272,2.619565217,2.6,2.634328358,2.508928571,2.504672897
4,HS,I,2.383838384,1.859550562,2.163120567,2.671875,2.859504132,2.594594595,2.684931507,2.461538462,2.435897436,2.382352941,2.220338983
4,HS,I,2.436170213,2.336134454,2.255681818,3.150943396,2.253968254,2.740506329,2.691860465,2.385542169,2.458598726,2.483050847,2.584070796
4,HS,I,2.242622951,2.083665339,2.25,2.660869565,2.807017544,2.467532468,2.274074074,2.007092199,1.56,1.222222222,1.461538462
4,HS,I,2.274725275,2.136986301,2.303191489,2.598425197,2.826530612,2.673076923,2.450413223,2.266666667,2.448051948,2.539007092,2.477272727
4,HS,I,2.221311475,2.482142857,1.70212766,3.315789474,3,2.5,2.085714286,2.378378378,2.103448276,2.25,3.666666667
4,HS,I,2.145762712,1.944444444,2.23255814,2.443548387,2.650684932,2.824074074,2.510638298,2.333333333,2.269662921,2.520547945,2.640449438
4,HS,II,2.28807947,2.201219512,2.5,2.969879518,2.710743802,3.123966942,3.012195122,2.921052632,3.202898551,3.3,2.879310345
4,HS,II,2.397394137,1.992248062,2.017857143,2.119402985,2.032258065,2.258064516,2.273504274,2.088495575,2.254385965,2.403669725,2.035714286
4,HS,II,2.203883495,2.463414634,2.639344262,2.669354839,3.139534884,4.153846154,4.270833333,5.2,5.266666667,5.857142857,6.5
4,HS,II,2.298932384,2.743315508,3.142011834,3.439655172,3.095238095,3.319587629,3.373737374,3.486842105,3.661538462,4.018518519,4.184210526
4,HS,II,2.301639344,2.64,2.175324675,2.641176471,2.951724138,3.284552846,2.947368421,3.089285714,2.69,2.779069767,2.542857143
4,HS,II,2.29020979,1.948453608,2.5,2.747252747,2.641509434,2.066666667,3.2,4.4,5,2,2.4
4,HS,II,2.241007194,2.319767442,2.420118343,2.381526104,2.363984674,2.829545455,2.924107143,2.878306878,3.077419355,3.057553957,3.015267176
4,HS,II,2.31986532,2.2109375,2.54676259,2.832167832,2.382978723,2.75,3.176100629,2.979591837,2.862903226,2.592592593,2.760416667
4,HS,II,2.255892256,2.23245614,2.418079096,2.778894472,2.880597015,2.895522388,2.918918919,3.009433962,2.870588235,3.263888889,2.971014493
4,HS,II,2.334415584,2.294573643,2.268041237,2.557142857,2.279761905,2.867549669,2.640350877,3.024390244,2.948275862,2.634615385,2.341463415
4,HS,II,2.373134328,2.283464567,2.658536585,3.369565217,2.775510204,3.604651163,3.551724138,5.285714286,6,6,5
4,HS,II,2.371428571,2.869318182,2.451612903,2.5703125,2.514285714,2.92,3.567307692,3.740740741,3.530612245,4.282608696,4.638888889
4,HS,II,2.325,2.134615385,2.642857143,3.434343434,3,2.922222222,2.74,3.755555556,4.12195122,4.137931034,4.571428571
4,HS,II,2.326923077,2.216216216,2.090909091,2.206896552,2.306451613,2.352517986,2.295774648,2.648148148,2.396039604,2.552941176,2.363636364
4,HS,II,2.406666667,2.186046512,2.490740741,2.845528455,2.862068966,3.134020619,3.387096774,4,3.265306122,2.863636364,3.785714286
4,HS,II,2.245733788,1.994252874,2.441666667,2.56875,2.679558011,3.335365854,3.257142857,3.272058824,2.946902655,3.309278351,3.484375
4,HS,II,2.167259786,2.708171206,2.605504587,2.967592593,3.31875,3.302325581,3.413793103,3.901960784,3.595238095,3.769230769,3.5
4,HS,II,2.241157556,2.267515924,2.92,2.545454545,2.892857143,3.793103448,4.619047619,4.066666667,4.545454545,6.666666667,7
4,HS,II,2.436567164,2.265151515,2.123595506,2.515151515,2.527559055,2.709302326,2.647058824,2.336633663,2.475609756,1.963636364,2.5
4,HS,II,2.301038062,2.621621622,2.343434343,3,3.317073171,4.211538462,5.290322581,4.935483871,4.941176471,3.666666667,6.5
4,HS,II,2.30141844,2.183431953,2.027522936,2.672131148,2.727272727,2.950704225,2.886178862,2.739130435,2.428571429,2.88172043,2.934065934
4,HS,II,2.46641791,2.04379562,2.21875,2.716814159,2.56043956,2.813953488,2.657894737,3.090909091,4.8,5.75,7
4,HS,II,2.287449393,2.574585635,2.255555556,2.893442623,2.591666667,2.760416667,2.684931507,3.794117647,3.416666667,3.735294118,2.695652174
4,HS,II,2.434482759,2.3046875,2.74025974,2.828947368,3.016949153,3.294871795,3.32,4.377777778,4.76,4.733333333,4.461538462
4,HS,II,2.379432624,2.151515152,2.392857143,2.879432624,3.411764706,3.670103093,4.175675676,4.303571429,4.45,4,4.375
4,HS,II,2.358024691,2.156521739,2.572769953,2.664739884,3.096,3.325925926,3.605263158,3.880952381,3.64516129,4,3.615384615
4,HS,II,2.332129964,1.732919255,2.170454545,2.843373494,2.748387097,2.356643357,2.25203252,2.397435897,2.111111111,2.11627907,2.184210526
4,HS,II,2.295373665,2.405714286,2.627586207,2.589473684,3.362068966,3.882352941,5.066666667,5.6,5.333333333,5.5,4.5
4,HS,II,2.231316726,2.106796117,2.564516129,2.458823529,2.802197802,2.371794872,2.921348315,2.626666667,2.830769231,2.813559322,2.596774194
4,HS,II,2.350746269,2.142857143,2.515151515,3.141304348,3.037037037,3.301587302,3,3.588235294,2.725490196,3.793103448,3.153846154
4,HS,II,2.394463668,2.294642857,2.795180723,3.634146341,3.348484848,3.62295082,4.136363636,4.4,4.594594595,3.238095238,4.8
4,HS,II,2.377622378,2.637168142,2.408333333,2.913461538,2.709302326,3.439393939,3.566666667,3.244897959,3.230769231,2.733333333,2.782608696
4,HS,II,2.166064982,2.17961165,2.817647059,3.185185185,3.086419753,3.951923077,4.773584906,4.405405405,4.058823529,4.148148148,3.75
4,HS,II,2.265917603,2.122580645,2.23,2.845360825,2.541666667,2.835443038,3.568181818,3.783783784,4.47826087,4.65,6
4,HS,II,2.252427184,2.556291391,2.904977376,2.792207792,2.680628272,2.718390805,3.083333333,3.074766355,3.411764706,3.878787879,4.255319149
4,HS,II,2.388704319,2.15,1.916666667,2.162162162,2.327868852,2.5,2.352941176,1.75,2.260869565,2.3125,2.741935484
4,HS,II,2.269736842,2.024691358,2.103225806,2.295566502,2.412017167,2.3984375,2.222672065,2.258706468,2.347368421,2.24822695,2.466019417
4,HS,II,2.298611111,2.13559322,2.111940299,2.405405405,2.55,2.801801802,2.831683168,2.802197802,3.023255814,2.76119403,2.879310345
4,HS,II,2.243636364,2.081300813,2.619047619,2.1484375,2.432835821,2.621621622,2.830882353,2.704,2.660869565,3.092783505,2.640776699
4,HS,II,2.38671875,2.158878505,2.278688525,2.818897638,2.142857143,2.471264368,2.873333333,2.822695035,2.743589744,2.91025641,3.326923077
4,HS,II,2.303448276,2.109090909,1.988235294,2.522727273,2.333333333,2.90625,3,2.842105263,2.929824561,2.518518519,2.782608696
4,HS,II,2.305369128,2.356862745,2.540540541,2.817142857,2.828402367,3.374301676,3.452830189,3.5,3.511627907,2.947368421,3.052173913
4,HS,II,2.245487365,2.25443787,2.614906832,2.655462185,2.49339207,2.932038835,2.964705882,2.824675325,2.753424658,3.273504274,3.107142857
4,HS,II,2.105802048,2.301204819,2.333333333,2.76,2.064516129,2.4,2.75862069,3.038461538,3.055555556,2.8,1.75
4,HS,II,2.272727273,2.328125,2.292307692,2.572327044,2.980645161,2.712962963,2.644444444,2.617283951,2.614457831,2.676056338,3
4,HS,III,2.322683706,2.316831683,2.265957447,2.679558011,2.299270073,2.677631579,2.323529412,2.335664336,2.669117647,2.825396825,2.843478261
4,HS,III,2.272425249,2.390804598,2.142857143,2.778947368,2.84,3.676470588,3.566666667,3.791666667,3.705882353,3.84375,4.045454545
4,HS,III,2.437262357,2.508928571,2.47826087,2.549618321,2.232758621,2.647058824,2.904255319,2.989130435,2.684210526,2.75,2.901098901
4,HS,III,2.328621908,2.405940594,2.988950276,2.833333333,2.7,3.31884058,3.550458716,3.074468085,3.432432432,3.272727273,3.274509804
4,HS,III,2.321428571,2.244897959,2.193333333,2.487179487,2.137931034,2.493243243,2.824,2.707692308,2.964285714,3.1,2.785714286
4,HS,III,2.387096774,2.233160622,2.558441558,3.186206897,3.516949153,4.247619048,4.723684211,4.982758621,5.256410256,5.176470588,7
4,HS,III,2.381270903,2.196850394,2.540983607,2.466165414,3.284090909,3.009803922,3.590361446,3.532258065,4.421052632,4.666666667,3.5
4,HS,III,2.245487365,2.31147541,2.773255814,2.826732673,2.711538462,3.251908397,3.485714286,3.530612245,3.424657534,3.310810811,4.857142857
4,HS,III,2.366197183,2.510460251,2.550632911,3.094890511,3.333333333,3.865546218,4.19047619,4.369565217,3.731707317,3.684210526,4.722222222
4,HS,III,2.218309859,2.224242424,2.0546875,1.764150943,1.916666667,2.25,2.596153846,2.6,2.15625,2.533333333,2.161290323
4,HS,III,2.117647059,2.334763948,2.046511628,2.472727273,3.083333333,3,3.009708738,3.553398058,3.368421053,3.25,3.420289855
4,HS,III,2.379310345,2.24,2.697674419,2.78440367,2.758389262,2.834482759,2.825174825,3.1796875,2.902439024,2.815789474,2.857142857
4,HS,III,2.391156463,2.056,2.368932039,2.684782609,3.054945055,3.150943396,4.160493827,3.488636364,3.589041096,3.96875,4.42
4,HS,III,2.420289855,1.80952381,1.964539007,2.430555556,2.553191489,2.756302521,2.479591837,2.581395349,3,2.285714286,2.636363636
4,HS,III,2.33460076,2.386792453,2.377777778,2.87755102,2.810344828,3.03960396,3.057471264,3,2.5,2.647058824,2.6
4,HS,III,2.297491039,2.492592593,2.775330396,2.695852535,2.966480447,3.070422535,3.111111111,3.439252336,3.53030303,3.693877551,3.756756757
4,HS,III,2.397727273,2.172093023,2.009090909,1.788321168,2.166666667,2.116504854,2.236842105,2.040540541,2.278688525,2.280701754,2.309090909
4,HS,III,2.380136986,2.146443515,1.977941176,2.519379845,3.009345794,2.83908046,2.894117647,3.276315789,3.058823529,2.82,2.390243902
4,HS,III,2.179153094,1.895104895,2.426086957,2.656716418,2.60952381,3.21875,3.514705882,3.229508197,2.844444444,2.697674419,2.8125
4,HS,III,2.323529412,2.388601036,2.422764228,2.169117647,2.228070175,2.743055556,2.910447761,2.816,2.714285714,3.402061856,3.884615385
4,HS,III,2.227118644,2.107692308,2.462585034,2.575342466,2.065217391,2.747252747,2.394736842,2.68852459,2.096774194,2.380952381,2.869565217
4,HS,III,2.284172662,2.307692308,2.269230769,2.802547771,2.572289157,2.709459459,3.110091743,3.29245283,3.15,3.471698113,3.222222222
4,HS,III,2.358885017,2.397959184,2.513888889,3.616666667,4.086956522,5.285714286,6.25,5.222222222,4,5.5,4.75
4,HS,III,2.380228137,2.116129032,2.32967033,2.75,2.704301075,2.869565217,2.761538462,2.87755102,3.333333333,3.242424242,3.536585366
4,HS,III,2.330769231,2.203883495,1.512195122,1.5,1.568181818,2.272727273,2.546511628,2.31884058,2.68627451,2.436363636,2.135135135
4,HS,III,2.157190635,2.224,2.742424242,2.890322581,2.915384615,3.222222222,3.206521739,3.267605634,3.719298246,4.102040816,3.377777778
